CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,LIBRE-PANDO,MDA,MTS,MNR,UPP,FRI,FSUTCP,APB-SUMATE,A-UPP,NGP,AAGP,FE
1,Nicolás Suárez,1,Cobija,2773,Cobija,25029,U. E. Mariscal Sucre,9000377,6,34,32,10,7,10,4,0,15,18,2,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25029,U. E. Mariscal Sucre,9000387,7,26,32,6,8,7,5,0,9,16,2,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25029,U. E. Mariscal Sucre,9000397,8,41,29,6,8,6,1,0,15,8,5,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25029,U. E. Mariscal Sucre,9000407,9,19,30,7,10,5,2,0,17,11,4,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25029,U. E. Mariscal Sucre,9000417,10,41,23,8,1,5,8,0,19,13,9,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25029,U. E. Mariscal Sucre,9000427,11,25,31,5,11,3,2,0,12,16,1,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25029,U. E. Mariscal Sucre,9000437,12,19,26,5,0,3,2,0,7,9,3,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25031,U. E. Rogelia Menacho De Balcazar,9000447,1,33,30,5,7,9,1,0,11,11,2,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25031,U. E. Rogelia Menacho De Balcazar,9000457,2,34,29,6,7,3,6,0,19,16,2,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25031,U. E. Rogelia Menacho De Balcazar,9000467,3,32,22,3,10,7,4,0,14,10,0,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25031,U. E. Rogelia Menacho De Balcazar,9000477,4,34,29,4,2,7,3,0,12,15,0,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25031,U. E. Rogelia Menacho De Balcazar,9000487,5,33,23,10,7,6,5,0,15,0,3,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25031,U. E. Rogelia Menacho De Balcazar,9000497,6,27,48,1,6,10,2,0,12,17,3,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25031,U. E. Rogelia Menacho De Balcazar,9000507,7,34,39,2,5,6,0,0,12,13,5,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25031,U. E. Rogelia Menacho De Balcazar,9000517,8,26,19,4,5,5,3,0,13,5,3,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25032,U. E. José Manuel Pando,9000527,1,34,23,8,4,11,5,0,18,16,1,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25032,U. E. José Manuel Pando,9000537,2,22,32,8,2,11,2,0,16,17,5,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25032,U. E. José Manuel Pando,9000547,3,29,22,7,5,5,6,0,11,16,4,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25032,U. E. José Manuel Pando,9000557,4,36,22,3,4,7,3,0,11,17,2,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25032,U. E. José Manuel Pando,9000567,5,29,17,5,4,7,6,0,15,15,4,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25032,U. E. José Manuel Pando,9000577,6,25,16,5,3,6,3,0,14,20,3,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25032,U. E. José Manuel Pando,9000587,7,19,29,8,2,4,6,0,12,12,5,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25032,U. E. José Manuel Pando,9000597,8,38,26,6,5,5,6,0,9,18,5,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25032,U. E. José Manuel Pando,9000607,9,33,27,5,5,15,7,0,9,13,7,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25032,U. E. José Manuel Pando,9000617,10,30,31,6,3,12,6,0,15,1,6,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25032,U. E. José Manuel Pando,9000627,11,26,22,5,8,6,2,0,15,13,2,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25032,U. E. José Manuel Pando,9000637,12,16,28,6,6,2,4,0,15,8,1,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25033,U. E. Sofia Calpiñeiro,9001287,1,74,20,3,3,13,4,0,8,6,7,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25033,U. E. Sofia Calpiñeiro,9001297,2,74,35,2,2,11,2,0,20,20,1,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25033,U. E. Sofia Calpiñeiro,9001307,3,62,23,8,2,5,3,0,16,8,5,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25033,U. E. Sofia Calpiñeiro,9001317,4,51,14,7,3,8,2,0,23,9,12,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25033,U. E. Sofia Calpiñeiro,9001327,5,66,15,7,3,6,2,0,13,12,5,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25034,U. E. Juana Azurduy De Padilla,9001077,1,46,31,8,6,8,1,0,13,11,7,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25034,U. E. Juana Azurduy De Padilla,9001087,2,38,25,2,5,11,1,0,15,21,6,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25034,U. E. Juana Azurduy De Padilla,9001097,3,30,16,8,6,7,1,0,15,7,8,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25035,U.E. Defensores Del Acre,9000647,1,33,29,6,2,9,4,0,10,5,5,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25035,U.E. Defensores Del Acre,9000657,2,20,24,3,7,2,6,0,20,12,3,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25035,U.E. Defensores Del Acre,9000667,3,20,37,4,2,4,9,0,14,9,2,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25035,U.E. Defensores Del Acre,9000677,4,23,23,2,8,4,3,0,26,8,4,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25035,U.E. Defensores Del Acre,9000687,5,26,31,5,2,4,8,0,13,13,6,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25035,U.E. Defensores Del Acre,9000697,6,20,22,0,6,4,3,0,20,13,2,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25035,U.E. Defensores Del Acre,9000707,7,34,34,2,3,12,1,0,9,7,2,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25035,U.E. Defensores Del Acre,9000717,8,35,29,4,6,9,4,0,21,11,3,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25035,U.E. Defensores Del Acre,9000727,9,32,40,2,3,8,2,0,15,14,1,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25035,U.E. Defensores Del Acre,9000737,10,29,43,3,3,7,3,0,18,9,5,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25035,U.E. Defensores Del Acre,9000747,11,32,30,5,2,8,3,0,21,9,4,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25036,U. E. Vaca Diez (Medio),9001117,1,43,20,7,4,14,7,0,20,14,4,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25036,U. E. Vaca Diez (Medio),9001127,2,35,32,5,8,5,4,0,19,4,5,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25036,U. E. Vaca Diez (Medio),9001137,3,35,31,8,5,9,8,0,19,6,2,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25036,U. E. Vaca Diez (Medio),9001147,4,32,23,6,7,16,4,0,13,12,7,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25036,U. E. Vaca Diez (Medio),9001157,5,43,27,4,3,5,5,0,12,10,8,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25036,U. E. Vaca Diez (Medio),9001167,6,34,27,4,6,13,2,0,11,11,5,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25037,Kínder Víctor León Arueta,9001107,1,50,21,7,7,13,3,0,19,4,3,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25040,U. E. Manuela Rojas,9001377,1,50,37,6,0,10,0,0,14,10,5,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25040,U. E. Manuela Rojas,9001387,2,36,32,3,4,6,5,0,24,8,7,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25040,U. E. Manuela Rojas,9001397,3,28,28,5,3,7,1,0,14,8,7,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25040,U. E. Manuela Rojas,9001407,4,40,43,6,1,2,3,0,11,18,3,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25040,U. E. Manuela Rojas,9001417,5,43,45,3,9,3,1,0,16,10,7,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25040,U. E. Manuela Rojas,9001427,6,29,28,7,3,6,6,0,10,9,5,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25040,U. E. Manuela Rojas,9001437,7,41,28,9,4,6,6,0,17,10,5,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25040,U. E. Manuela Rojas,9001447,8,26,22,9,3,8,3,0,22,10,2,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25040,U. E. Manuela Rojas,9001457,9,29,19,8,5,3,1,0,12,14,10,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25040,U. E. Manuela Rojas,9001467,10,37,38,3,9,8,2,0,9,4,8,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25040,U. E. Manuela Rojas,9001477,11,28,37,3,2,8,2,0,15,7,6,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25040,U. E. Manuela Rojas,9001487,12,28,42,10,5,8,0,0,13,9,2,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25040,U. E. Manuela Rojas,9001497,13,31,27,2,7,9,1,0,21,12,5,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25040,U. E. Manuela Rojas,9001507,14,31,38,5,1,13,6,0,22,5,3,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25040,U. E. Manuela Rojas,9001517,15,40,35,3,4,7,2,0,13,4,2,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25040,U. E. Manuela Rojas,9001527,16,26,25,2,3,1,0,0,8,6,2,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25041,U. E. Simon Bolivar,9001537,1,30,48,5,2,6,3,0,14,7,2,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25041,U. E. Simon Bolivar,9001547,2,32,33,6,6,5,1,0,14,12,0,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25041,U. E. Simon Bolivar,9001557,3,24,33,4,0,4,1,0,10,16,3,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25041,U. E. Simon Bolivar,9001567,4,23,28,6,4,4,3,0,10,11,2,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25041,U. E. Simon Bolivar,9001577,5,31,26,4,1,11,3,0,16,10,5,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25041,U. E. Simon Bolivar,9001587,6,29,23,6,2,3,3,0,14,18,2,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25041,U. E. Simon Bolivar,9001597,7,23,43,1,4,6,3,0,16,15,2,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25041,U. E. Simon Bolivar,9001607,8,28,34,2,6,3,4,0,10,14,5,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25041,U. E. Simon Bolivar,9001617,9,40,33,2,3,4,5,0,25,17,1,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25041,U. E. Simon Bolivar,9001627,10,36,25,2,5,9,3,0,12,15,0,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25041,U. E. Simon Bolivar,9001637,11,24,37,6,6,5,4,0,11,10,1,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25041,U. E. Simon Bolivar,9001647,12,25,29,2,5,9,5,0,12,12,3,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25041,U. E. Simon Bolivar,9001657,13,36,33,1,3,3,2,0,10,13,2,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25041,U. E. Simon Bolivar,9001667,14,23,18,7,2,2,2,0,12,4,4,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25042,U.E. Villa Cruz,9001177,1,46,23,6,3,4,2,0,26,14,7,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25042,U.E. Villa Cruz,9001187,2,72,22,8,3,6,6,0,18,10,6,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25938,U.E. Héroes de la Distancia,9001337,1,47,21,0,0,5,1,0,21,10,8,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25938,U.E. Héroes de la Distancia,9001347,2,55,15,2,4,8,2,0,18,11,9,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25938,U.E. Héroes de la Distancia,9001357,3,65,26,3,1,6,4,0,13,5,9,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,25938,U.E. Héroes de la Distancia,9001367,4,16,7,3,1,4,1,0,6,1,2,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,26074,U. E. Abaroa,9000197,1,42,40,8,1,5,3,0,8,7,4,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,26074,U. E. Abaroa,9000207,2,27,25,1,5,3,3,0,10,2,3,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,26076,U. E. Juan Evo Morales Ayma,9000757,1,30,40,4,7,5,7,0,16,8,4,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,26076,U. E. Juan Evo Morales Ayma,9000767,2,31,27,5,3,7,3,0,23,9,4,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,26077,U. E. Marcelo Quiroga Santa Cruz,9001677,1,33,29,4,4,0,6,0,15,18,1,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,26077,U. E. Marcelo Quiroga Santa Cruz,9001687,2,16,9,3,1,0,1,0,5,6,1,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,26078,U. E. Alfredo Ovando Candia,9001697,1,13,25,3,5,2,3,0,7,9,1,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,26078,U. E. Alfredo Ovando Candia,9001707,2,11,21,1,2,6,3,0,12,8,0,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,26078,U. E. Alfredo Ovando Candia,9001717,3,15,9,5,2,5,1,0,4,1,2,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,32002,INCOS Pando,9001197,1,42,25,2,5,11,2,0,25,6,8,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,32002,INCOS Pando,9001207,2,39,28,3,11,10,2,0,21,7,14,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,32002,INCOS Pando,9001217,3,39,22,5,5,9,1,0,16,7,5,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,32002,INCOS Pando,9001227,4,39,27,5,8,22,1,0,14,14,5,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,32002,INCOS Pando,9001237,5,30,31,6,9,8,5,0,20,6,8,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,32002,INCOS Pando,9001247,6,43,28,5,9,7,6,0,16,13,12,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,32002,INCOS Pando,9001257,7,45,20,9,5,5,3,0,28,9,9,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,32002,INCOS Pando,9001267,8,38,32,5,3,5,8,0,19,6,13,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,32002,INCOS Pando,9001277,9,14,8,1,0,1,2,0,5,2,1,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,32492,U.E. El Castañal,9001727,1,55,25,10,4,15,2,0,17,14,2,,
1,Nicolás Suárez,1,Cobija,2773,Cobija,32492,U.E. El Castañal,9001737,2,8,4,1,0,1,0,0,4,4,2,,
1,Nicolás Suárez,1,Cobija,4277,Mejillones,25963,U.E. Mejillones,9000177,1,27,69,4,6,5,7,0,12,0,1,,
1,Nicolás Suárez,1,Cobija,4278,Villa Rosario,25964,U. E. María Barzola,9000187,1,76,16,5,1,1,6,0,13,10,0,,
1,Nicolás Suárez,2,Porvenir,1113,Porvenir,14,U.E. Mons. Santisteban,9001747,1,6,50,,8,39,,0,,,52,,
1,Nicolás Suárez,2,Porvenir,1113,Porvenir,14,U.E. Mons. Santisteban,9001757,2,12,31,,4,54,,0,,,40,,
1,Nicolás Suárez,2,Porvenir,1113,Porvenir,14,U.E. Mons. Santisteban,9001767,3,6,51,,5,42,,0,,,51,,
1,Nicolás Suárez,2,Porvenir,1113,Porvenir,14,U.E. Mons. Santisteban,9001787,5,9,44,,4,42,,0,,,57,,
1,Nicolás Suárez,2,Porvenir,1113,Porvenir,14,U.E. Mons. Santisteban,9001797,6,8,23,,2,47,,0,,,46,,
1,Nicolás Suárez,2,Porvenir,1113,Porvenir,14,U.E. Mons. Santisteban,9001807,7,8,26,,5,31,,0,,,41,,
1,Nicolás Suárez,2,Porvenir,1113,Porvenir,15,U.E. Bruno Racua,9001817,1,3,50,,4,44,,0,,,53,,
1,Nicolás Suárez,2,Porvenir,1113,Porvenir,15,U.E. Bruno Racua,9001827,2,7,47,,8,45,,0,,,46,,
1,Nicolás Suárez,2,Porvenir,1113,Porvenir,15,U.E. Bruno Racua,9001837,3,3,42,,1,49,,0,,,58,,
1,Nicolás Suárez,2,Porvenir,1113,Porvenir,15,U.E. Bruno Racua,9001847,4,9,45,,3,45,,0,,,49,,
1,Nicolás Suárez,2,Porvenir,1113,Porvenir,15,U.E. Bruno Racua,9001857,5,11,42,,2,36,,0,,,51,,
1,Nicolás Suárez,2,Porvenir,1113,Porvenir,15,U.E. Bruno Racua,9001867,6,5,34,,2,34,,0,,,57,,
1,Nicolás Suárez,2,Porvenir,1115,Villa Bella (km 6),15,U.E. Villa Bella,9001877,1,15,44,,4,60,,0,,,33,,
1,Nicolás Suárez,2,Porvenir,1115,Villa Bella (km 6),15,U.E. Villa Bella,9001887,2,15,28,,2,58,,0,,,38,,
1,Nicolás Suárez,2,Porvenir,1115,Villa Bella (km 6),15,U.E. Villa Bella,9001897,3,10,32,,3,70,,0,,,27,,
1,Nicolás Suárez,2,Porvenir,1115,Villa Bella (km 6),15,U.E. Villa Bella,9001907,4,10,37,,0,53,,0,,,35,,
1,Nicolás Suárez,2,Porvenir,2798,Campoana,16,U.E.  Gutembert Cruz,9001917,1,5,72,,2,25,,0,,,41,,
1,Nicolás Suárez,2,Porvenir,2798,Campoana,16,U.E.  Gutembert Cruz,9001927,2,5,24,,1,19,,0,,,16,,
1,Nicolás Suárez,2,Porvenir,4276,Trinchera,25962,U. E. Maranguapi,9001937,1,3,3,,0,19,,0,,,11,,
